Opportunity ID,MCC_DESC,Industry_Corrected,Contract Start Date,Purchased Amount,Written Off,Date Written Off,Amount at Write Off
0062X00000wJXjkQAG,WOMENS READY TO WEAR STORES,Other Services,2018-11-12,2508.0,0,,0.0
0062X00000wlKQZQA2,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-05-15,11200.0,0,,0.0
0062X00000x6jU5QAI,BARBER & BEAUTY SHOPS,Other Services,2019-02-20,2010.0,1,2019-07-12,372.98
0062X00000x7ztMQAQ,GIFT CARD NOVELTY & SOUVENIR,Other Retailer,2019-01-25,9360.0,0,,0.0
0062X00000x8booQAA,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2019-01-28,4690.0,0,,0.0
0062X00000x8CNnQAM,CHIROPRACTORS,Healthcare,2019-01-08,11250.0,0,,0.0
0062X00000x8DXFQA2,BARBER & BEAUTY SHOPS,Other Services,2019-01-15,22800.0,0,,0.0
0062X00000x8FqiQAE,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-01-09,7560.0,0,,0.0
0062X00000x8hcsQAA,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2019-01-24,4154.0,0,,0.0
0062X00000x8JIJQA2,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2019-01-22,16800.0,0,,0.0
0062X00000x8JXsQAM,HOTELS MOTELS & RESORTS-LODGIN,Other Services,2019-01-22,16950.0,0,,0.0
0062X00000x8kkVQAQ,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-01-16,1965.0,0,,0.0
0062X00000x8QDUQA2,GLASS PAINT & WALLPAPER STORES,Other Retailer,2019-01-23,2412.0,0,,0.0
0062X00000x8qf4QAA,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-01-17,3780.0,0,,0.0
0062X00000x8qHWQAY,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-01-16,10370.0,1,2019-02-19,10370.0
0062X00000x8qi3QAA,HOBBY TOYS & GAME SHOPS,Other Retailer,2019-02-04,5320.0,0,,0.0
0062X00000x8QxwQAE,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-01-11,2376.0,0,,0.0
0062X00000x8RwfQAE,BARBER & BEAUTY SHOPS,Other Retailer,2019-01-14,22800.0,0,,0.0
0062X00000x8t2SQAQ,MISCELLANEOUS PERSONAL SERVICE,Other Services,2019-01-21,15840.0,0,,0.0
0062X00000x8VOQQA2,BAKERIES,Food / Drink Shop,2019-01-31,2835.0,0,,0.0
0062X00000x8VSrQAM,MISCELLANEOUS HOME FURNISHING,Trade Contractor,2019-02-07,2700.0,0,,0.0
0062X00000x8WuIQAU,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2019-01-14,29000.0,1,2019-06-04,23166.89
0062X00000x8YByQAM,EXPRESS PAYMNT SRVCE FAST FOOD,Food / Drink Shop,2019-01-15,2660.0,0,,0.0
0062X00000x8yq0QAA,VETERINARY SERVICES,Other Services,2019-01-21,38080.0,0,,0.0
0062X00000x915xQAA,BAKERIES,Food / Drink Shop,2019-01-24,1350.0,0,,0.0
0062X00000x9356QAA,GIFT CARD NOVELTY & SOUVENIR,Other Retailer,2019-01-22,2835.0,0,,0.0
0062X00000x95lNQAQ,CLUBS (SPORTS RECREATION),Other Services,2019-01-21,21240.0,0,,0.0
0062X00000x9bh9QAA,HOTELS MOTELS & RESORTS-LODGIN,Bar / Pub / Restaurant,2019-01-29,11500.0,0,,0.0
0062X00000x9iLQQAY,NURSERIES LAWN & GARDEN SUPPLY,Other Retailer,2019-03-20,134400.0,0,,0.0
0062X00000x9iPXQAY,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2019-01-31,28000.0,0,,0.0
0062X00000x9krYQAQ,MISCELLANEOUS FOOD STORES,Other Retailer,2019-02-04,24400.0,0,,0.0
0062X00000x9LhdQAE,AUTOMOTIVE PARTS ACCESSORIES,Car Sales / Garage Services,2019-01-25,18400.0,0,,0.0
0062X00000x9LXsQAM,HARDWARE STORES,Other Services,2019-02-08,218000.0,0,,0.0
0062X00000x9neqQAA,SPORTING & RECREATIONAL CAMPS,Other Services,2019-02-22,25228.0,0,,0.0
0062X00000x9pXdQAI,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2019-01-31,4800.0,0,,0.0
0062X00000x9pyZQAQ,MEDICAL SERVICES MISC,Other Retailer,2019-01-31,11000.0,0,,0.0
0062X00000x9S9XQAU,MOTORCYCLE SHOPS & DEALERS,Other Retailer,2019-01-31,23600.0,0,,0.0
0062X00000x9UOZQA2,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2019-01-29,14520.0,0,,0.0
0062X00000x9W1LQAU,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2019-02-12,4445.0,0,,0.0
0062X00000x9X5xQAE,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2019-02-26,43320.0,0,,0.0
0062X00000x9ZxUQAU,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2019-02-05,1350.0,0,,0.0
0062X00000xA3SSQA0,HOTELS MOTELS & RESORTS-LODGIN,Food / Drink Shop,2019-02-13,7812.0,1,2019-08-30,4774.3
0062X00000xa5hTQAQ,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-03-28,3240.0,0,,0.0
0062X00000xa61YQAQ,COMPUTER SOFTWARE STORES,Other Retailer,2019-03-29,8576.0,0,,0.0
0062X00000xAan3QAC,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2019-03-15,17550.0,0,,0.0
0062X00000xAC6VQAW,BOAT RENTALS & LEASES,Other Services,2019-02-15,28000.0,0,,0.0
0062X00000xACjNQAW,CLUBS (SPORTS RECREATION),Other Services,2019-02-22,9600.0,0,,0.0
0062X00000xadR3QAI,MISCELLANEOUS & SPECIALITY RET,Other Services,2019-04-08,11400.0,0,,0.0
0062X00000xadTJQAY,EXPRESS PAYMNT SRVCE FAST FOOD,Fashion Retail,2019-04-12,28000.0,0,,0.0
0062X00000xaetBQAQ,GROCERY STORES SUPERMARKETS,Food / Drink Shop,2019-05-24,27750.0,1,2019-11-06,445.09
0062X00000xAfMfQAK,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-03-04,2970.0,0,,0.0
0062X00000xAFVJQA4,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2019-02-08,66000.0,0,,0.0
0062X00000xaI0bQAE,ELECTRONICS STORES,Other Retailer,2019-04-05,13750.0,0,,0.0
0062X00000xaKKXQA2,TELECOMMUNICATION EQUIPMENT,Other Retailer,2019-04-02,4020.0,0,,0.0
0062X00000xaO2rQAE,COMPUTERS/PERIPHERAL/SWARE(PC),Other Retailer,2019-04-02,12546.0,0,,0.0
0062X00000xAOqsQAG,MENS & WOMENS CLOTHING STORES,Other Retailer,2019-02-11,27500.0,1,2019-07-08,5126.89
006w000000t3UXDAA2,PET SHOPS PET FOODS & SUPPLIES,Other Retailer,2017-11-02,8040.0,0,,0.0
006w000000t4AZxAAM,AUTOMOTIVE SERVICE SHOPS,Car Sales / Garage Services,2017-12-01,10665.0,0,,0.0
006w000000t4D7EAAU,MISCELLANEOUS FOOD STORES,Other Retailer,2017-11-10,9450.0,0,,0.0
006w000000tc2L6AAI,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-11-16,5940.0,0,,0.0
006w000000tc8JhAAI,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-11-13,3350.0,0,,0.0
006w000000tcaZCAAY,TELECOMMUNICATION EQUIPMENT,Other Services,2017-12-18,45200.0,0,,0.0
006w000000tcil1AAA,DRINKING PLACES (ALCOHOLIC),Other Services,2017-11-24,8040.0,1,2018-03-14,4865.45
006w000000tcmPsAAI,MENS & BOYS CLOTHING & ACSSORS,Other Services,2017-11-27,10400.0,0,,0.0
006w000000tcSgUAAU,BUSINESS SERVICES MISC,Other Retailer,2017-11-15,19500.0,0,,0.0
006w000000tcUHjAAM,DRY CLEANERS,Other Retailer,2017-12-20,5360.0,0,,0.0
006w000000tcWf6AAE,NURSERIES LAWN & GARDEN SUPPLY,Other Retailer,2017-11-23,34200.0,0,,0.0
006w000000tczapAAA,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2017-12-12,6700.0,0,,0.0
006w000000td6OfAAI,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-11-23,13300.0,0,,0.0
006w000000tdaUjAAI,BUSINESS SERVICES MISC,Other Services,2017-12-01,3350.0,1,2018-01-15,3220.31
006w000000tdFGvAAM,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-12-11,20100.0,0,,0.0
006w000000tdIn3AAE,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2017-12-07,5092.0,0,,0.0
006w000000tdkTjAAI,HEALTH & BEAUTY SPAS,Other Services,2017-12-01,6550.0,0,,0.0
006w000000tdw56AAA,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2018-04-03,14310.0,0,,0.0
0062X00000z0pEKQAY,FURNITURE HOME FURNISHING,Other Retailer,2019-08-29,69000.0,0,,0.0
0062X00000z0RNMQA2,HOBBY TOYS & GAME SHOPS,Other Retailer,2019-08-16,7280.0,0,,0.0
0062X00000z12HrQAI,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2019-10-10,28000.0,0,,0.0
0062X00000z14ALQAY,RESTAURANTS (EXCEPT EXPRESS),Other Services,2019-08-23,28750.0,0,,0.0
0062X00000z14wKQAQ,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2019-08-27,1608.0,0,,0.0
0062X00000z1AQYQA2,ANTIQUE SHOPS-SALES REPAIRS RE,Other Services,2019-09-09,13680.0,0,,0.0
0062X00000z1OTRQA2,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-08-30,2728.0,0,,0.0
0062X00000z1RyhQAE,CHILDRENS & INFANTS WEAR STORE,Other Services,2019-09-05,5080.0,0,,0.0
0062X00000zHBhYQAW,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-10-04,46000.0,0,,0.0
0062X00000zHDExQAO,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2019-10-17,56500.0,0,,0.0
0062X00000zHEdUQAW,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2019-10-07,6900.0,0,,0.0
0062X00000zHJBEQA4,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2019-10-14,5535.0,0,,0.0
0062X00000zHjNbQAK,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2019-10-21,16650.0,0,,0.0
0062X00000zHLAQQA4,FLORISTS,Food / Drink Shop,2019-10-08,15730.0,0,,0.0
0062X00000zHLqcQAG,CATERERS,Other Services,2019-10-07,13560.0,0,,0.0
0062X00000zHqv2QAC,GIFT CARD NOVELTY & SOUVENIR,Other Retailer,2019-10-22,16650.0,0,,0.0
0062X00000zHrIkQAK,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2019-10-17,6100.0,0,,0.0
0062X00000zHrJYQA0,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-10-22,8710.0,0,,0.0
0062X00000zHsGXQA0,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-10-18,8890.0,0,,0.0
0062X00000zHsIYQA0,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2019-10-18,23800.0,0,,0.0
0062X00000zI25JQAS,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2019-10-25,22800.0,0,,0.0
0062X00000zI4HgQAK,AUTOMOTIVE SERVICE SHOPS,Car Sales / Garage Services,2019-10-24,3870.0,0,,0.0
0062X00000zID8HQAW,SPORTING GOODS STORES,Other Retailer,2019-10-23,28750.0,0,,0.0
0062X00000zIdmxQAC,BARBER & BEAUTY SHOPS,Other Services,2019-09-11,8470.0,0,,0.0
0062X00000zIEplQAG,FLORISTS,Other Retailer,2019-11-07,8890.0,0,,0.0
0062X00000zIgazQAC,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2019-09-06,28500.0,0,,0.0
0062X00000zIlpIQAS,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2019-09-09,6350.0,0,,0.0
0062X00000zIn3jQAC,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2019-09-05,14520.0,0,,0.0
0062X00000zIuBFQA0,TELECOMMUNICATION EQUIPMENT,Other Retailer,2019-09-09,2975.0,0,,0.0
0062X00000zIw9LQAS,SCHOOLS & EDUCATIONAL SERVICES,Other Services,2019-09-09,2520.0,0,,0.0
0062X00000zJ5fXQAS,EXPRESS PAYMNT SRVCE FAST FOOD,Other Retailer,2019-09-09,1905.0,0,,0.0
0062X00000zJBZYQA4,AUTOMOTIVE SERVICE SHOPS,Other Services,2019-09-16,29250.0,0,,0.0
0062X00000zJL0FQAW,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-09-24,12100.0,0,,0.0
0062X00000zJMDZQA4,TAXICABS & LIMOUSINES,Other Services,2019-09-12,4690.0,0,,0.0
0062X00000zJMrUQAW,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-09-17,1584.0,0,,0.0
0062X00000zJPKRQA4,LAUNDRY CLEANING & GARMENT,Other Retailer,2019-09-13,13420.0,0,,0.0
0062X00000zJSoQQAW,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-09-13,4445.0,0,,0.0
0062X00000zJSYNQA4,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2019-09-13,3075.0,0,,0.0
0062X00000zK1ZuQAK,NEWS DEALERS & NEWSTANDS,Other Retailer,2019-10-01,6750.0,0,,0.0
0062X00000zK7K3QAK,LUMBER & BUILDING MATERIALS,Other Services,2019-09-24,16950.0,0,,0.0
0062X00000zK9XiQAK,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2019-09-25,22200.0,0,,0.0
0062X00000zKAg9QAG,HOBBY TOYS & GAME SHOPS,Other Services,2019-10-01,2010.0,0,,0.0
0062X00000zKAKaQAO,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2019-09-26,3150.0,0,,0.0
0062X00000zKDlWQAW,MISCELLANEOUS FOOD STORES,Bar / Pub / Restaurant,2019-10-02,22990.0,0,,0.0
0062X00000zlnOVQAY,OPTICIANS,Other Services,2019-10-25,23681.0,0,,0.0
0062X00000zm2q5QAA,DRINKING PLACES (ALCOHOLIC),Food / Drink Shop,2019-11-01,6300.0,0,,0.0
0062X00000zm6oKQAQ,HOUSEHOLD APPLIANCE STORES,Other Retailer,2019-11-04,23600.0,0,,0.0
0062X00000zm9maQAA,GROCERY STORES SUPERMARKETS,Food / Drink Shop,2019-11-01,4480.0,0,,0.0
0062X00000zmAZcQAM,ACCOUNTING AUDITING BOOKEEPING,Other Services,2019-11-01,12240.0,0,,0.0
0062X00000zmCFPQA2,NEWS DEALERS & NEWSTANDS,Other Retailer,2019-11-06,5950.0,0,,0.0
0062X00000zMdLXQA0,MISCELLANEOUS HOME FURNISHING,Other Services,2019-08-30,16605.0,0,,0.0
0062X00000zMegmQAC,BARBER & BEAUTY SHOPS,Hair & Beauty,2019-09-04,8680.0,0,,0.0
0062X00000zMozfQAC,EXPRESS PAYMNT SRVCE FAST FOOD,Other Retailer,2019-09-16,2700.0,0,,0.0
0062X00000zN35QQAS,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2019-09-17,23800.0,0,,0.0
006w000000oMUjmAAG,CARPENTRY CONTRACTORS,Other Retailer,2017-01-25,5535.0,0,,0.0
006w000000oMVVMAA4,FLORISTS,Other Retailer,2017-01-26,11880.0,1,2017-06-07,5722.29
006w000000oNPasAAG,RE-UPHOLSTERY & FURNITURE REPR,Other Retailer,2017-05-02,13300.0,1,2017-10-11,8906.02
006w000000oORauAAG,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2017-02-23,8040.0,0,,0.0
006w000000p1zRXAAY,PET SHOPS PET FOODS & SUPPLIES,Other Retailer,2017-03-15,47700.0,0,,0.0
006w000000p2ha5AAA,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-05-16,49950.0,0,,0.0
006w000000p2I2rAAE,GLASSWARE/CRYSTAL STORES,Other Retailer,2017-03-29,19296.0,1,2019-04-05,6826.03
006w000000p2ISeAAM,DISCOUNT STORES,Other Retailer,2017-03-09,30240.0,0,,0.0
006w000000p2lf6AAA,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2017-06-22,6700.0,1,2017-09-22,4909.63
006w000000p2mA8AAI,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2017-03-15,13108.0,1,2018-01-17,922.15
006w000000p2oAeAAI,CIGAR STORES & STANDS,Other Retailer,2017-03-16,11200.0,0,,0.0
006w000000p2Y2YAAU,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-03-22,42978.0,0,,0.0
006w000000p3LblAAE,RESTAURANTS (EXCEPT EXPRESS),Food / Drink Shop,2017-03-20,11211.0,1,2017-11-09,6789.09
006w000000p3luzAAA,BAKERIES,Other Retailer,2017-03-29,12208.0,0,,0.0
006w000000p3qPnAAI,MENS & BOYS CLOTHING & ACSSORS,Food / Drink Shop,2017-03-28,18810.0,0,,0.0
006w000000p3xi9AAA,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-03-30,45600.0,0,,0.0
006w000000p3zVMAAY,MISCELLANEOUS & SPECIALITY RET,Other Retailer,2017-04-04,12900.0,0,,0.0
006w000000p4CKgAAM,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-03-28,6440.0,0,,0.0
006w000000p4TBJAA2,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-04-21,26106.0,0,,0.0
006w000000p4ZdTAAU,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-04-04,26750.0,0,,0.0
006w000000pl3lVAAQ,SPEC CLNG/POLISH & SANIT.(P/C),Other Services,2017-11-14,13200.0,0,,0.0
006w000000plQ9IAAU,MENS & BOYS CLOTHING & ACSSORS,Other Retailer,2017-04-26,22620.0,0,,0.0
006w000000plTaHAAU,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2017-05-02,54000.0,0,,0.0
006w000000plTZdAAM,RECREATION SERVICES,Other Services,2017-04-13,6700.0,0,,0.0
006w000000pluXnAAI,DRINKING PLACES (ALCOHOLIC),Hotel / B&B,2017-04-21,31758.0,0,,0.0
006w000000pmbuDAAQ,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2017-04-27,8844.0,0,,0.0
006w000000pmIpdAAE,OPTICIANS,Healthcare,2017-04-21,20100.0,1,2017-12-21,9407.36
006w000000pmpeXAAQ,MENS & BOYS CLOTHING & ACSSORS,Other Services,2017-05-02,20100.0,0,,0.0
006w000000pmQurAAE,SPORTING GOODS STORES,Other Retailer,2017-05-05,7581.0,0,,0.0
006w000000pmqxBAAQ,AUTOMOTIVE SERVICE SHOPS,Other Services,2017-04-26,6968.0,0,,0.0
006w000000pmRALAA2,AUTOMOTIVE SERVICE SHOPS,Car Sales / Garage Services,2017-05-09,49200.0,0,,0.0
006w000000pmvzrAAA,AUTOMOTIVE SERVICE SHOPS,Other Services,2017-05-08,8174.0,0,,0.0
006w000000pmYKCAA2,SPORTING GOODS STORES,Other Retailer,2017-05-04,35700.0,0,,0.0
006w000000pn7woAAA,SHOE STORES,Other Retailer,2017-05-04,26800.0,0,,0.0
006w000000pnIREAA2,ELECTRONICS REPAIR SHOPS,Other Services,2017-05-04,6700.0,1,2018-01-04,3706.8
006w000000pnLZBAA2,HEALTH & BEAUTY SPAS,Hair & Beauty,2017-05-26,27000.0,0,,0.0
006w000000pnR6PAAU,COMPUTER MAINT/REPR-UNCLASS(PC,Other Retailer,2017-05-05,7980.0,0,,0.0
006w000000poJLYAA2,FAMILY CLOTHING STORES,Other Retailer,2017-05-23,25862.0,0,,0.0
006w000000poKNdAAM,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-06-20,8442.0,0,,0.0
006w000000pomJGAAY,AUTOMOTIVE BODY REPAIR SHOPS,Car Sales / Garage Services,2017-05-31,10720.0,0,,0.0
006w000000poQZbAAM,RESTAURANTS (EXCEPT EXPRESS),Other Services,2017-07-24,25400.0,0,,0.0
006w000000poVzLAAU,AUTOMOTIVE SERVICE SHOPS,Car Sales / Garage Services,2017-05-22,5628.0,1,2017-11-09,4251.87
006w000000poWBgAAM,FURNITURE HOME FURNISHING,Other Retailer,2017-05-22,60000.0,0,,0.0
006w000000qa3m4AAA,CIGAR STORES & STANDS,Food / Drink Shop,2017-06-08,37200.0,0,,0.0
006w000000qaeNpAAI,JEWELLERY STORES WATCHES CLOCK,Other Retailer,2017-06-23,7102.0,0,,0.0
006w000000qaEsyAAE,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-06-12,9240.0,0,,0.0
006w000000qafJjAAI,AUTOMOTIVE PARTS ACCESSORIES,Car Sales / Garage Services,2017-06-21,11792.0,1,2018-11-22,3561.32
006w000000qaiH2AAI,AUTOMOTIVE SERVICE SHOPS,Other Services,2017-06-22,7504.0,0,,0.0
006w000000qaNJXAA2,RESTAURANTS (EXCEPT EXPRESS),Other Services,2017-06-14,30849.0,0,,0.0
006w000000qayLAAAY,WOMENS READY TO WEAR STORES,Other Retailer,2017-06-20,3350.0,1,2019-02-05,879.47
006w000000qb5wzAAA,SPEC CLNG/POLISH & SANIT.(P/C),Other Services,2017-07-31,17556.0,1,2017-12-14,12983.18
006w000000qbCTeAAM,DRAPERY WINDOWCOVERING & UPHOL,Other Retailer,2017-07-05,3325.0,1,2018-03-16,1216.28
006w000000qbE7zAAE,COURIER SERVICES FREIGHT,Other Services,2017-06-20,7370.0,0,,0.0
006w000000qbe9RAAQ,RECREATION SERVICES,Other Services,2017-07-03,15360.0,0,,0.0
006w000000qbmrIAAQ,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2017-07-05,7860.0,0,,0.0
006w000000qboJgAAI,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-06-29,5280.0,0,,0.0
006w000000qbRCiAAM,BARBER & BEAUTY SHOPS,Other Services,2017-06-23,3618.0,0,,0.0
006w000000qbrTcAAI,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-07-06,13200.0,0,,0.0
006w000000qbtwyAAA,LUMBER & BUILDING MATERIALS,Trade Contractor,2017-07-10,33900.0,0,,0.0
006w000000qbUqpAAE,ELECTRONICS REPAIR SHOPS,Other Retailer,2017-07-31,9443.0,0,,0.0
006w000000qbVFEAA2,INDUSTRIAL SUP-UNCLASS (P.CRD),Other Retailer,2017-07-06,31750.0,1,2017-12-19,27102.84
006w000000qbWRcAAM,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-11-02,3350.0,0,,0.0
006w000000qbWs4AAE,DRINKING PLACES (ALCOHOLIC),Bar / Pub / Restaurant,2017-07-07,13000.0,0,,0.0
006w000000qbYDaAAM,PROFESSIONAL SERVICES,Other Retailer,2017-07-12,25400.0,0,,0.0
006w000000qcCERAA2,FURNITURE HOME FURNISHING,Other Retailer,2017-07-24,66000.0,0,,0.0
006w000000qcdvRAAQ,FLOOR COVERING STORES,Other Retailer,2017-07-06,9100.0,0,,0.0
006w000000qcfWrAAI,PET SHOPS PET FOODS & SUPPLIES,Fashion Retail,2017-07-19,20100.0,1,2018-03-01,5406.39
006w000000qcP80AAE,RESTAURANTS (EXCEPT EXPRESS),Other Services,2017-07-07,5092.0,0,,0.0
006w000000qcrhgAAA,SPECIAL TRADE CONTRACTORS,Other Services,2017-07-31,226000.0,0,,0.0
006w000000qcU6fAAE,RE-UPHOLSTERY & FURNITURE REPR,Other Retailer,2017-08-24,8040.0,0,,0.0
006w000000qcXKzAAM,AUTOMOTIVE PARTS ACCESSORIES,Car Sales / Garage Services,2017-07-06,15142.0,0,,0.0
006w000000qd2dmAAA,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-07-20,5762.0,0,,0.0
006w000000qZ5TDAA0,PACKAGE STORES-BEER WINE & LIQ,Food / Drink Shop,2017-05-24,10374.0,0,,0.0
006w000000qZ9aGAAS,GIFT CARD NOVELTY & SOUVENIR,Other Retailer,2017-06-07,10560.0,0,,0.0
006w000000qZ9kVAAS,MISCELLANEOUS FOOD STORES,Other Services,2017-06-16,10240.0,0,,0.0
006w000000qZA9GAAW,FURNITURE HOME FURNISHING,Other Retailer,2017-06-08,12635.0,0,,0.0
006w000000qZbpeAAC,BARBER & BEAUTY SHOPS,Healthcare,2017-06-02,12060.0,0,,0.0
006w000000qZe6dAAC,BARBER & BEAUTY SHOPS,Hair & Beauty,2017-06-07,33900.0,0,,0.0
006w000000qZEeCAAW,AUTOMOTIVE SERVICE SHOPS,Car Sales / Garage Services,2017-05-24,19950.0,0,,0.0
006w000000qZjPRAA0,RESTAURANTS (EXCEPT EXPRESS),Bar / Pub / Restaurant,2017-06-02,5494.0,0,,0.0
006w000000qZrL9AAK,BUSINESS SERVICES MISC,Other Retailer,2017-06-23,52440.0,0,,0.0
006w000000rhvlrAAA,EXPRESS PAYMNT SRVCE FAST FOOD,Bar / Pub / Restaurant,2017-09-13,5360.0,0,,0.0
006w000000ri7KSAAY,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-09-14,26934.0,0,,0.0
006w000000rNq8XAAS,ARTISTS SUPPLY & CRAFT SHOPS,Other Retailer,2017-07-28,6834.0,0,,0.0
006w000000rNy70AAC,USED MERCHANDISE STORES SECOND,Trade Contractor,2017-07-27,3886.0,0,,0.0
006w000000rO4kKAAS,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-07-25,3350.0,0,,0.0
006w000000rO4M6AAK,FAMILY CLOTHING STORES,Other Retailer,2017-07-27,3484.0,0,,0.0
006w000000rObdUAAS,CIGAR STORES & STANDS,Other Retailer,2017-07-27,3990.0,0,,0.0
006w000000rODMKAA4,COMMERCIAL PHOTOGRAPHY ART,Other Services,2017-07-21,3325.0,0,,0.0
006w000000rOgicAAC,EXPRESS PAYMNT SRVCE FAST FOOD,Other Services,2017-08-01,4422.0,0,,0.0
006w000000rOWC9AAO,PET SHOPS PET FOODS & SUPPLIES,Other Services,2017-07-31,3960.0,0,,0.0
006w000000rOWmqAAG,CONSTRUCTION MAT-UNCLASS (P/C),Other Services,2017-07-27,10125.0,0,,0.0
006w000000rOWWYAA4,HEATING PLUMBING AIR CONDITION,Trade Contractor,2017-07-28,18894.0,0,,0.0
006w000000rOXOzAAO,BARBER & BEAUTY SHOPS,Other Retailer,2017-07-26,10720.0,0,,0.0
006w000000rP7QTAA0,GROCERY STORES SUPERMARKETS,Food / Drink Shop,2017-08-17,21120.0,0,,0.0
006w000000rPb7JAAS,FURNITURE HOME FURNISHING,Other Retailer,2017-08-11,67800.0,0,,0.0
006w000000rPC0fAAG,HOBBY TOYS & GAME SHOPS,Other Retailer,2017-10-17,4288.0,0,,0.0
006w000000rPg6oAAC,PET SHOPS PET FOODS & SUPPLIES,Other Services,2017-08-11,4655.0,0,,0.0
006w000000rPmLMAA0,FURNITURE HOME FURNISHING,Trade Contractor,2017-08-16,10240.0,0,,0.0
006w000000rPOS4AAO,MISCELLANEOUS FOOD STORES,Food / Drink Shop,2017-08-16,54500.0,0,,0.0
006w000000rPPiEAAW,HOTELS MOTELS & RESORTS-LODGIN,Hotel / B&B,2017-08-11,3350.0,1,2017-12-18,685.12
006w000000rPrW8AAK,STATIONERY OFFICE/SCHOOL STORE,Other Services,2017-08-17,20100.0,0,,0.0
